Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
1,17,6349,68.76470588,352.7222222,3.820261438,0.944444444,0.944444444,1.655889423,16,234346,793.3125,13019.22222,44.07291667,0.888888889,0.888888889,1.174063733,9,0.5
1,14,8316,115,554.4,7.666666667,0.933333333,0.933333333,1.471746518,13,290917,1169.307692,19394.46667,77.95384615,0.866666667,0.866666667,1.190935189,3,0.2
1,12,5843,148,449.4615385,11.38461538,0.923076923,0.923076923,1.390979173,11,210884,896.2727273,16221.84615,68.94405594,0.846153846,0.846153846,0.880362846,5,0.384615385
1,5,2468,60.6,411.3333333,10.1,0.833333333,0.833333333,0.486097819,4,74361,471.25,12393.5,78.54166667,0.666666667,0.666666667,0.211754455,3,0.5
1,7,3495,178.4285714,436.875,22.30357143,0.875,0.875,0.91590993,6,110272,1873.333333,13784,234.1666667,0.75,0.75,0.733872968,1,0.125
1,6,3571,81.83333333,510.1428571,11.69047619,0.857142857,0.857142857,0.615406741,5,107340,581.4,15334.28571,83.05714286,0.714285714,0.714285714,0.292925371,2,0.285714286
1,14,8281,212.0714286,552.0666667,14.13809524,0.933333333,0.933333333,1.146070177,12,296799,2643,19786.6,176.2,0.8,0.8,1.521513061,5,0.333333333
1,18,7399,76.77777778,389.4210526,4.040935673,0.947368421,0.947368421,1.905892853,17,255369,1064.352941,13440.47368,56.01857585,0.894736842,0.894736842,1.291631205,9,0.473684211
1,7,4687,193.8571429,585.875,24.23214286,0.875,0.875,0.644459595,6,160238,2510.833333,20029.75,313.8541667,0.75,0.75,0.800393318,2,0.25
1,9,4153,77.22222222,415.3,7.722222222,0.9,0.9,0.551213034,8,136924,1252.75,13692.4,125.275,0.8,0.8,0.564603646,3,0.3
1,10,4809,133.6,437.1818182,12.14545455,0.909090909,0.909090909,0.833020938,9,161813,1066.777778,14710.27273,96.97979798,0.818181818,0.818181818,0.643353277,2,0.181818182
1,8,4704,149.625,522.6666667,16.625,0.888888889,0.888888889,1.002538059,7,149665,1867.714286,16629.44444,207.5238095,0.777777778,0.777777778,0.753033782,6,0.666666667
1,10,5132,213.1,466.5454545,19.37272727,0.909090909,0.909090909,0.765873815,9,192371,2623.111111,17488.27273,238.4646465,0.818181818,0.818181818,1.035780671,3,0.272727273
1,10,4921,56.1,447.3636364,5.1,0.909090909,0.909090909,0.624598086,9,166070,242.1111111,15097.27273,22.01010101,0.818181818,0.818181818,0.280322471,3,0.272727273
1,7,4145,38,518.125,4.75,0.875,0.875,0.555998925,6,132584,266.5,16573,33.3125,0.75,0.75,0.207382494,2,0.25
1,11,6082,167.9090909,506.8333333,13.99242424,0.916666667,0.916666667,0.937412125,9,173273,2311,14439.41667,192.5833333,0.75,0.75,0.567807623,5,0.416666667
1,10,5125,182.7,465.9090909,16.60909091,0.909090909,0.909090909,0.619836453,8,188162,1884.375,17105.63636,171.3068182,0.727272727,0.727272727,0.458666653,3,0.272727273
1,13,5429,68.84615385,387.7857143,4.917582418,0.928571429,0.928571429,1.162489745,12,185282,868.25,13234.42857,62.01785714,0.857142857,0.857142857,0.784891404,5,0.357142857
1,5,3735,237.6,622.5,39.6,0.833333333,0.833333333,0.322749487,3,110474,3039,18412.33333,506.5,0.5,0.5,0.220163303,1,0.166666667
1,11,8358,165.4545455,696.5,13.78787879,0.916666667,0.916666667,0.805385761,10,292089,1702,24340.75,141.8333333,0.833333333,0.833333333,0.631643471,3,0.25
1,13,5466,143.7692308,390.4285714,10.26923077,0.928571429,0.928571429,1.058577664,12,186681,1851.666667,13334.35714,132.2619048,0.857142857,0.857142857,0.811045991,5,0.357142857
1,4,3466,231.5,693.2,46.3,0.8,0.8,0.25244055,3,112429,2656.666667,22485.8,531.3333333,0.6,0.6,0.389166659,2,0.4
1,24,11658,68.79166667,466.32,2.751666667,0.96,0.96,2.173193261,23,421742,658.9130435,16869.68,26.35652174,0.92,0.92,1.410910065,9,0.36
1,8,4621,137.5,513.4444444,15.27777778,0.888888889,0.888888889,0.942672923,7,157220,1426.285714,17468.88889,158.4761905,0.777777778,0.777777778,0.736857801,3,0.333333333
1,8,2902,36.375,322.4444444,4.041666667,0.888888889,0.888888889,0.440836812,7,89376,746.1428571,9930.666667,82.9047619,0.777777778,0.777777778,0.394338949,4,0.444444444
1,14,7356,72.35714286,490.4,4.823809524,0.933333333,0.933333333,1.283051292,13,267237,974.1538462,17815.8,64.94358974,0.866666667,0.866666667,0.889474293,5,0.333333333
1,7,2398,44.42857143,266.4444444,4.936507937,0.777777778,0.888888889,0.41770148,7,87479,324.4285714,9719.888889,36.04761905,0.777777778,0.777777778,0.293885973,4,0.444444444
1,21,13015,109.1904762,591.5909091,4.963203463,0.954545455,0.954545455,1.811075229,20,473446,1194.2,21520.27273,54.28181818,0.909090909,0.909090909,1.398495056,6,0.272727273
1,9,7228,342.4444444,722.8,34.24444444,0.9,0.9,0.113209764,7,212245,3957.857143,21224.5,395.7857143,0.7,0.7,0.440815689,1,0.1
1,10,6883,195.8,529.4615385,15.06153846,0.769230769,0.923076923,0.83023041,10,235980,1875,18152.30769,144.2307692,0.769230769,0.846153846,0.750954273,4,0.307692308
1,12,4391,87.66666667,337.7692308,6.743589744,0.923076923,0.923076923,1.001903676,11,145864,1654.454545,11220.30769,127.2657343,0.846153846,0.846153846,0.797082378,5,0.384615385
1,12,6845,123.0833333,526.5384615,9.467948718,0.923076923,0.923076923,1.053901241,11,234540,1434.636364,18041.53846,110.3566434,0.846153846,0.846153846,0.690647494,4,0.307692308
1,17,8907,114.2941176,468.7894737,6.015479876,0.894736842,0.947368421,1.488859236,17,317352,923.6470588,16702.73684,48.6130031,0.894736842,0.894736842,1.222244968,5,0.263157895
1,11,4848,112.8181818,404,9.401515152,0.916666667,0.916666667,0.83553779,10,163265,1863.8,13605.41667,155.3166667,0.833333333,0.833333333,0.753612625,4,0.333333333
1,11,7023,155,501.6428571,11.07142857,0.785714286,0.928571429,0.668393822,10,213269,1439.5,15233.5,102.8214286,0.714285714,0.785714286,0.53616763,4,0.285714286
1,8,5803,354.5,644.7777778,39.38888889,0.888888889,0.888888889,-0.65134583,4,106392,1775.5,11821.33333,197.2777778,0.444444444,0.444444444,0.115197273,1,0.111111111
1,12,5367,62.25,412.8461538,4.788461538,0.923076923,0.923076923,1.00250228,11,182964,517.6363636,14074.15385,39.81818182,0.846153846,0.846153846,0.516812656,5,0.384615385
1,12,6302,128.5833333,484.7692308,9.891025641,0.923076923,0.923076923,0.688010315,10,188236,1907,14479.69231,146.6923077,0.769230769,0.769230769,0.618327255,5,0.384615385
1,8,3185,74.5,353.8888889,8.277777778,0.888888889,0.888888889,0.777079971,7,114326,1421.571429,12702.88889,157.952381,0.777777778,0.777777778,0.593355743,4,0.444444444
1,8,3920,71.375,392,7.1375,0.8,0.9,0.72954711,8,145355,1050.75,14535.5,105.075,0.8,0.8,0.700228033,4,0.4
1,12,5833,164.25,448.6923077,12.63461538,0.923076923,0.923076923,0.686538683,11,200696,3027.090909,15438.15385,232.8531469,0.846153846,0.846153846,0.824011387,4,0.307692308
1,9,3988,195.8888889,398.8,19.58888889,0.9,0.9,1.060420248,8,139644,2193.875,13964.4,219.3875,0.8,0.8,0.829502456,2,0.2
1,17,7906,160.5882353,416.1052632,8.452012384,0.894736842,0.947368421,0.725209949,17,279294,1952.352941,14699.68421,102.755418,0.894736842,0.894736842,1.060913423,6,0.315789474
1,11,3960,162.4545455,330,13.53787879,0.916666667,0.916666667,0.423440126,9,111978,1969.222222,9331.5,164.1018519,0.75,0.75,0.248095377,3,0.25
1,11,6261,111.5454545,521.75,9.295454545,0.916666667,0.916666667,0.81952642,10,216989,2107,18082.41667,175.5833333,0.833333333,0.833333333,0.614436355,3,0.25
1,7,4542,145,567.75,18.125,0.875,0.875,0.798570753,5,165427,2292.6,20678.375,286.575,0.625,0.625,0.253533316,1,0.125
1,8,3450,74.375,345,7.4375,0.8,0.9,0.634549236,8,110177,893.5,11017.7,89.35,0.8,0.8,0.500751673,4,0.4
1,9,3565,78.33333333,356.5,7.833333333,0.9,0.9,0.812633901,8,114600,1175.125,11460,117.5125,0.8,0.8,0.514657699,5,0.5
1,11,5094,130.5454545,424.5,10.87878788,0.916666667,0.916666667,0.656537122,9,190931,1462.111111,15910.91667,121.8425926,0.75,0.75,0.443975991,4,0.333333333
1,15,7395,101.4666667,462.1875,6.341666667,0.9375,0.9375,1.492876934,14,277249,937.1428571,17328.0625,58.57142857,0.875,0.875,1.053757678,7,0.4375
1,8,2746,124.875,274.6,12.4875,0.8,0.9,0.576814284,8,83408,1840.25,8340.8,184.025,0.8,0.8,0.432924284,3,0.3
1,9,5905,180.3333333,590.5,18.03333333,0.9,0.9,0.614422917,8,203528,3250.75,20352.8,325.075,0.8,0.8,0.527337277,3,0.3
1,10,6102,54.1,508.5,4.508333333,0.833333333,0.916666667,0.713721807,10,228235,618.1,19019.58333,51.50833333,0.833333333,0.833333333,0.430252943,3,0.25
1,12,5867,90.33333333,451.3076923,6.948717949,0.923076923,0.923076923,0.894114945,10,191349,508.9,14719.15385,39.14615385,0.769230769,0.769230769,0.481802958,3,0.230769231
1,10,5281,148.4,480.0909091,13.49090909,0.909090909,0.909090909,1.046692847,9,197046,1817.666667,17913.27273,165.2424242,0.818181818,0.818181818,0.719935613,3,0.272727273
1,7,6498,542.4285714,812.25,67.80357143,0.875,0.875,-0.642356883,3,125640,1216,15705,152,0.375,0.375,0.321017504,1,0.125
1,10,3563,123.5,323.9090909,11.22727273,0.909090909,0.909090909,1.226264104,9,131728,1891.888889,11975.27273,171.989899,0.818181818,0.818181818,0.944670128,5,0.454545455
1,10,4927,117.4,447.9090909,10.67272727,0.909090909,0.909090909,0.647288813,9,166292,1438.111111,15117.45455,130.7373737,0.818181818,0.818181818,0.566873806,3,0.272727273
1,10,4574,55.3,415.8181818,5.027272727,0.909090909,0.909090909,0.664736512,9,152879,455.6666667,13898.09091,41.42424242,0.818181818,0.818181818,0.405719813,4,0.363636364
1,8,4579,102.75,508.7777778,11.41666667,0.888888889,0.888888889,0.579938498,7,167324,1490.428571,18591.55556,165.6031746,0.777777778,0.777777778,0.577462369,3,0.333333333
1,13,6996,87.92307692,466.4,5.861538462,0.866666667,0.933333333,0.981517229,13,262123,913.6923077,17474.86667,60.91282051,0.866666667,0.866666667,0.780831073,4,0.266666667
1,7,2893,32,361.625,4,0.875,0.875,0.412252614,6,89068,249.6666667,11133.5,31.20833333,0.75,0.75,0.190843995,3,0.375
1,7,4376,310.7142857,547,38.83928571,0.875,0.875,0.155219179,5,135649,4275.4,16956.125,534.425,0.625,0.625,0.303819565,0,0
1,8,7145,465.375,793.8888889,51.70833333,0.888888889,0.888888889,-1.688581968,4,157882,2459,17542.44444,273.2222222,0.444444444,0.444444444,0.182945121,1,0.111111111
1,12,5702,154.75,438.6153846,11.90384615,0.923076923,0.923076923,0.808798296,11,195693,1884.545455,15053.30769,144.965035,0.846153846,0.846153846,0.818846878,4,0.307692308
1,14,7964,85.14285714,530.9333333,5.676190476,0.933333333,0.933333333,1.243576699,13,281632,1012.230769,18775.46667,67.48205128,0.866666667,0.866666667,0.936188547,6,0.4
1,12,9093,283.9166667,699.4615385,21.83974359,0.923076923,0.923076923,0.210380044,10,295233,2895.8,22710.23077,222.7538462,0.769230769,0.769230769,0.871504556,3,0.230769231
1,9,4527,36.55555556,452.7,3.655555556,0.9,0.9,0.605666737,8,151122,194.625,15112.2,19.4625,0.8,0.8,0.217001546,3,0.3
1,9,5893,57.33333333,589.3,5.733333333,0.9,0.9,0.840939213,8,220356,395.625,22035.6,39.5625,0.8,0.8,0.347854933,3,0.3
1,11,5894,129.4545455,491.1666667,10.78787879,0.916666667,0.916666667,0.824465835,10,203023,1886.1,16918.58333,157.175,0.833333333,0.833333333,0.863739744,4,0.333333333
1,8,6284,155.125,571.2727273,14.10227273,0.727272727,0.909090909,0.804615034,8,235176,1513.875,21379.63636,137.625,0.727272727,0.818181818,0.37726879,3,0.272727273
1,10,6703,205.3,609.3636364,18.66363636,0.909090909,0.909090909,0.839002377,8,203049,2080.625,18459,189.1477273,0.727272727,0.727272727,0.771784014,3,0.272727273
1,9,3706,65.44444444,370.6,6.544444444,0.9,0.9,0.748458919,8,119906,613.375,11990.6,61.3375,0.8,0.8,0.426342755,5,0.5
1,12,6631,82.91666667,510.0769231,6.378205128,0.923076923,0.923076923,0.894921927,11,231012,733.5454545,17770.15385,56.42657343,0.846153846,0.846153846,0.708555714,6,0.461538462
1,12,6553,164,504.0769231,12.61538462,0.923076923,0.923076923,0.746115078,11,228046,2584.363636,17542,198.7972028,0.846153846,0.846153846,0.831163742,5,0.384615385
1,10,6316,313.4,574.1818182,28.49090909,0.909090909,0.909090909,-0.442114187,7,216258,2742.714286,19659.81818,249.3376623,0.636363636,0.636363636,0.514799184,4,0.363636364
1,11,6823,145.0909091,568.5833333,12.09090909,0.916666667,0.916666667,0.855089868,10,238349,1927.4,19862.41667,160.6166667,0.833333333,0.833333333,0.752860795,4,0.333333333
1,9,9786,631.6666667,889.6363636,57.42424242,0.818181818,0.909090909,-2.10809144,3,103087,502,9371.545455,45.63636364,0.272727273,0.272727273,0.124842859,1,0.090909091
1,9,6922,135.5555556,629.2727273,12.32323232,0.818181818,0.909090909,1.238566006,9,234560,904.1111111,21323.63636,82.19191919,0.818181818,0.818181818,0.681086597,3,0.272727273
1,18,8672,133.7777778,456.4210526,7.040935673,0.947368421,0.947368421,1.933824765,17,317023,2124.411765,16685.42105,111.8111455,0.894736842,0.894736842,1.496311352,7,0.368421053
1,10,5636,78.1,512.3636364,7.1,0.909090909,0.909090909,0.814164947,9,193268,504.3333333,17569.81818,45.84848485,0.818181818,0.818181818,0.402609703,3,0.272727273
1,5,3834,82.4,639,13.73333333,0.833333333,0.833333333,0.586151778,4,120285,995.5,20047.5,165.9166667,0.666666667,0.666666667,0.352744181,2,0.333333333
1,7,5853,217.5714286,731.625,27.19642857,0.875,0.875,0.267387703,6,193012,1370.333333,24126.5,171.2916667,0.75,0.75,0.272695769,3,0.375
1,16,9369,157.8125,551.1176471,9.283088235,0.941176471,0.941176471,1.212738668,15,334973,2274.733333,19704.29412,133.8078431,0.882352941,0.882352941,1.41537213,5,0.294117647
1,10,4425,83.3,402.2727273,7.572727273,0.909090909,0.909090909,0.842745279,9,147213,412.1111111,13383,37.46464646,0.818181818,0.818181818,0.445791877,5,0.454545455
1,15,10778,176.4,673.625,11.025,0.9375,0.9375,1.090528731,14,388607,1598.714286,24287.9375,99.91964286,0.875,0.875,0.931796163,3,0.1875
1,13,5201,140.7692308,371.5,10.05494505,0.928571429,0.928571429,1.554930771,12,168361,1408.416667,12025.78571,100.6011905,0.857142857,0.857142857,1.120304231,5,0.357142857
1,16,8030,80.125,401.5,4.00625,0.8,0.95,1.442677256,18,302550,562.5555556,15127.5,28.12777778,0.9,0.9,0.975201711,7,0.35
1,13,7323,73.46153846,488.2,4.897435897,0.866666667,0.933333333,1.118550215,13,275851,349.7692308,18390.06667,23.31794872,0.866666667,0.866666667,0.519575043,3,0.2
1,14,6132,122.5,383.25,7.65625,0.875,0.9375,1.597003104,14,207831,1062.214286,12989.4375,66.38839286,0.875,0.875,1.119357122,5,0.3125
1,17,7966,86.11764706,442.5555556,4.784313725,0.944444444,0.944444444,1.488654186,16,281596,651.4375,15644.22222,36.19097222,0.888888889,0.888888889,0.900117063,6,0.333333333
1,10,4083,170.2,371.1818182,15.47272727,0.909090909,0.909090909,0.901716363,9,147022,1391.777778,13365.63636,126.5252525,0.818181818,0.818181818,0.691853119,4,0.363636364
1,14,6852,117.3571429,456.8,7.823809524,0.933333333,0.933333333,1.760330469,13,253568,1104.307692,16904.53333,73.62051282,0.866666667,0.866666667,0.981407727,6,0.4
1,21,8992,66,390.9565217,2.869565217,0.913043478,0.956521739,1.608357295,21,320439,522.7142857,13932.13043,22.72670807,0.913043478,0.913043478,1.080778447,9,0.391304348
1,14,5912,102.8571429,394.1333333,6.857142857,0.933333333,0.933333333,1.314451879,13,203625,1142.461538,13575,76.16410256,0.866666667,0.866666667,0.748403499,5,0.333333333
1,13,6952,198,496.5714286,14.14285714,0.928571429,0.928571429,1.043378599,11,226604,1228.727273,16186,87.76623377,0.785714286,0.785714286,0.974803302,5,0.357142857
1,11,5821,101.4545455,447.7692308,7.804195804,0.846153846,0.923076923,0.897426523,11,200204,961.4545455,15400.30769,73.95804196,0.846153846,0.846153846,0.830385279,5,0.384615385
1,14,7318,137.7142857,487.8666667,9.180952381,0.933333333,0.933333333,0.819110823,12,228937,2017.166667,15262.46667,134.4777778,0.8,0.8,0.762516664,5,0.333333333
1,5,1891,113.8,315.1666667,18.96666667,0.833333333,0.833333333,0.444521195,4,65274,3595.5,10879,599.25,0.666666667,0.666666667,0.311994543,4,0.666666667
1,9,5389,106.2222222,538.9,10.62222222,0.9,0.9,1.050863638,8,175005,542.125,17500.5,54.2125,0.8,0.8,0.501605652,4,0.4
1,12,6047,93.25,465.1538462,7.173076923,0.923076923,0.923076923,0.742701802,11,208800,966.4545455,16061.53846,74.34265734,0.846153846,0.846153846,0.39853468,4,0.307692308
1,10,6135,118.6,557.7272727,10.78181818,0.909090909,0.909090909,0.777459383,9,232752,1623.888889,21159.27273,147.6262626,0.818181818,0.818181818,0.835144973,4,0.363636364
1,11,7960,265.4545455,663.3333333,22.12121212,0.916666667,0.916666667,0.475939325,9,242979,2630.888889,20248.25,219.2407407,0.75,0.75,0.660568344,3,0.25
1,12,6499,72.41666667,464.2142857,5.172619048,0.857142857,0.928571429,1.159784849,12,221337,314.0833333,15809.78571,22.43452381,0.857142857,0.857142857,0.475869975,6,0.428571429
1,15,9174,74.6,573.375,4.6625,0.9375,0.9375,1.223184913,14,327599,595.6428571,20474.9375,37.22767857,0.875,0.875,0.82219125,5,0.3125
1,10,4902,157.2,445.6363636,14.29090909,0.909090909,0.909090909,1.004094557,9,185084,1923.222222,16825.81818,174.8383838,0.818181818,0.818181818,0.805968987,4,0.363636364
1,10,4066,107,369.6363636,9.727272727,0.909090909,0.909090909,0.74600674,9,133565,1499,12142.27273,136.2727273,0.818181818,0.818181818,0.661994052,6,0.545454545
1,17,7733,161.1764706,429.6111111,8.954248366,0.944444444,0.944444444,1.109383321,15,253270,1710.733333,14070.55556,95.04074074,0.833333333,0.833333333,1.080893877,6,0.333333333
1,11,7501,275.8181818,625.0833333,22.98484848,0.916666667,0.916666667,0.050249875,9,260499,1493.555556,21708.25,124.462963,0.75,0.75,0.773422699,2,0.166666667
1,7,4297,71,537.125,8.875,0.875,0.875,0.705885427,6,136979,1863.166667,17122.375,232.8958333,0.75,0.75,0.660109462,4,0.5
1,18,10396,182.9444444,547.1578947,9.628654971,0.947368421,0.947368421,1.661747393,16,357507,1970.6875,18816.15789,103.7203947,0.842105263,0.842105263,1.512162643,6,0.315789474
1,11,6453,174.9090909,537.75,14.57575758,0.916666667,0.916666667,0.607242977,8,169116,790.75,14093,65.89583333,0.666666667,0.666666667,0.517556553,4,0.333333333
1,13,5986,130.6153846,427.5714286,9.32967033,0.928571429,0.928571429,0.860206985,11,173252,1600,12375.14286,114.2857143,0.785714286,0.785714286,0.903593617,5,0.357142857
1,18,7940,119.7777778,417.8947368,6.304093567,0.947368421,0.947368421,1.796075664,17,280581,1505,14767.42105,79.21052632,0.894736842,0.894736842,1.431166014,7,0.368421053
1,7,3910,58.57142857,488.75,7.321428571,0.875,0.875,0.566364814,5,114169,122.8,14271.125,15.35,0.625,0.625,0.092964057,2,0.25
1,18,9648,160.7777778,507.7894737,8.461988304,0.947368421,0.947368421,1.522962582,17,345518,1877.235294,18185.15789,98.80185759,0.894736842,0.894736842,1.462188938,6,0.315789474
1,7,2854,276,317.1111111,30.66666667,0.777777778,0.888888889,0.631582167,6,72730,2770.833333,8081.111111,307.8703704,0.666666667,0.666666667,0.603573864,2,0.222222222
1,11,6615,85.18181818,472.5,6.084415584,0.785714286,0.928571429,0.773857369,11,244557,1242.181818,17468.35714,88.72727273,0.785714286,0.857142857,0.492108694,4,0.285714286
1,9,4034,106.3333333,403.4,10.63333333,0.9,0.9,0.929230529,8,146567,2081.5,14656.7,208.15,0.8,0.8,0.772527196,4,0.4
1,7,2987,89.71428571,373.375,11.21428571,0.875,0.875,0.816285567,6,101140,556.5,12642.5,69.5625,0.75,0.75,0.357445396,3,0.375
1,14,7577,82,505.1333333,5.466666667,0.933333333,0.933333333,0.942664147,13,277102,416.6923077,18473.46667,27.77948718,0.866666667,0.866666667,0.582578983,4,0.266666667
1,13,5129,103.4615385,341.9333333,6.897435897,0.866666667,0.933333333,1.028292785,13,173831,1146.153846,11588.73333,76.41025641,0.866666667,0.866666667,1.032533242,5,0.333333333
1,17,8472,51.88235294,470.6666667,2.882352941,0.944444444,0.944444444,1.321578884,16,302591,453.5625,16810.61111,25.19791667,0.888888889,0.888888889,0.708117925,7,0.388888889
1,11,6330,116.6363636,527.5,9.71969697,0.916666667,0.916666667,1.088558706,10,214980,1241.6,17915,103.4666667,0.833333333,0.833333333,0.804653685,5,0.416666667
1,13,7703,160.4615385,550.2142857,11.46153846,0.928571429,0.928571429,0.63472189,12,271741,1616.083333,19410.07143,115.4345238,0.857142857,0.857142857,0.597762105,3,0.214285714
1,17,9469,132.7647059,526.0555556,7.375816993,0.944444444,0.944444444,1.667413347,16,329866,1727.125,18325.88889,95.95138889,0.888888889,0.888888889,1.420168992,8,0.444444444
1,7,3869,325.2857143,483.625,40.66071429,0.875,0.875,-0.253667998,4,106629,2214.25,13328.625,276.78125,0.5,0.5,0.27271237,1,0.125
1,16,7894,101.25,464.3529412,5.955882353,0.941176471,0.941176471,1.382725766,15,278909,793.4666667,16406.41176,46.6745098,0.882352941,0.882352941,0.995798293,6,0.352941176
1,9,5306,98.88888889,530.6,9.888888889,0.9,0.9,0.633003311,8,180734,2133.75,18073.4,213.375,0.8,0.8,0.574342768,3,0.3
1,17,7030,71.41176471,390.5555556,3.967320261,0.944444444,0.944444444,1.490312136,16,246007,1008.875,13667.05556,56.04861111,0.888888889,0.888888889,1.271211695,7,0.388888889
1,24,11581,106.375,445.4230769,4.091346154,0.923076923,0.961538462,2.109327061,24,418768,1020,16106.46154,39.23076923,0.923076923,0.923076923,1.884994289,10,0.384615385
1,11,4551,69,379.25,5.75,0.916666667,0.916666667,1.038981912,10,160460,440.8,13371.66667,36.73333333,0.833333333,0.833333333,0.498727604,4,0.333333333
1,14,5912,105.2857143,394.1333333,7.019047619,0.933333333,0.933333333,1.275213357,13,203612,1632.384615,13574.13333,108.825641,0.866666667,0.866666667,1.083584673,5,0.333333333
1,18,10625,101.6111111,505.952381,4.838624339,0.857142857,0.952380952,1.766418299,18,382589,815.2222222,18218.52381,38.82010582,0.857142857,0.904761905,1.112013935,6,0.285714286
1,16,8056,109.25,447.5555556,6.069444444,0.888888889,0.944444444,1.71723231,16,293650,1031.5625,16313.88889,57.30902778,0.888888889,0.888888889,1.057985991,7,0.388888889
1,19,11016,85.57894737,500.7272727,3.889952153,0.863636364,0.954545455,1.786841994,19,397420,1083.263158,18064.54545,49.23923445,0.863636364,0.909090909,1.273426461,9,0.409090909
1,9,4234,101.7777778,423.4,10.17777778,0.9,0.9,0.766724753,8,158588,591.5,15858.8,59.15,0.8,0.8,0.322694734,2,0.2
1,5,3474,89.2,579,14.86666667,0.833333333,0.833333333,0.516268305,4,125438,1425.25,20906.33333,237.5416667,0.666666667,0.666666667,0.443189281,3,0.5
1,13,7306,76,521.8571429,5.428571429,0.928571429,0.928571429,1.272054636,12,256647,872.5833333,18331.92857,62.32738095,0.857142857,0.857142857,0.863066249,5,0.357142857
1,10,5350,76.7,486.3636364,6.972727273,0.909090909,0.909090909,0.816749113,9,182377,964.3333333,16579.72727,87.66666667,0.818181818,0.818181818,0.609906632,4,0.363636364
1,9,5541,105.6666667,554.1,10.56666667,0.9,0.9,0.571340974,8,189681,1782.5,18968.1,178.25,0.8,0.8,0.540920785,3,0.3
1,11,5663,118.2727273,471.9166667,9.856060606,0.916666667,0.916666667,0.768054858,9,190603,657.8888889,15883.58333,54.82407407,0.75,0.75,0.506526701,3,0.25
1,5,3284,369,547.3333333,61.5,0.833333333,0.833333333,0.323393948,3,77594,4377.333333,12932.33333,729.5555556,0.5,0.5,0.285165438,2,0.333333333
1,11,5620,91.63636364,468.3333333,7.636363636,0.916666667,0.916666667,0.913690164,10,192613,762.4,16051.08333,63.53333333,0.833333333,0.833333333,0.614462604,3,0.25
1,15,7926,64,495.375,4,0.9375,0.9375,1.073033803,14,280137,693.1428571,17508.5625,43.32142857,0.875,0.875,0.718056424,5,0.3125
1,7,4914,70.57142857,546,7.841269841,0.777777778,0.888888889,0.509176476,7,165863,1139.428571,18429.22222,126.6031746,0.777777778,0.777777778,0.47991238,3,0.333333333
1,16,6802,111.3125,400.1176471,6.547794118,0.941176471,0.941176471,1.360928156,15,237361,1543.733333,13962.41176,90.80784314,0.882352941,0.882352941,1.079207284,6,0.352941176
1,9,4427,110.6666667,442.7,11.06666667,0.9,0.9,1.029262149,8,164627,984,16462.7,98.4,0.8,0.8,0.465685594,2,0.2
1,9,4956,109.8888889,495.6,10.98888889,0.9,0.9,0.431390375,8,167424,1748.125,16742.4,174.8125,0.8,0.8,0.516938661,3,0.3
1,9,4137,95.77777778,413.7,9.577777778,0.9,0.9,0.763915743,8,136296,1299.25,13629.6,129.925,0.8,0.8,0.671654874,4,0.4
1,12,7432,141.1666667,571.6923077,10.85897436,0.923076923,0.923076923,1.258941595,11,275659,1655.636364,21204.53846,127.3566434,0.846153846,0.846153846,0.914567934,4,0.307692308
1,13,5673,192.9230769,405.2142857,13.78021978,0.928571429,0.928571429,0.67518014,10,169259,1601.9,12089.92857,114.4214286,0.714285714,0.714285714,0.685723416,3,0.214285714
1,11,5858,132.2727273,488.1666667,11.02272727,0.916666667,0.916666667,0.912125992,10,201653,1924.4,16804.41667,160.3666667,0.833333333,0.833333333,0.875421819,4,0.333333333
1,15,6834,114.2,427.125,7.1375,0.9375,0.9375,1.579666119,14,238613,1367.857143,14913.3125,85.49107143,0.875,0.875,1.252674241,6,0.375
1,13,5480,128.3846154,365.3333333,8.558974359,0.866666667,0.933333333,1.127515426,13,187181,1479.076923,12478.73333,98.60512821,0.866666667,0.866666667,1.218800618,5,0.333333333
1,12,4457,107.0833333,342.8461538,8.237179487,0.923076923,0.923076923,1.318181376,11,156822,1035.727273,12063.23077,79.67132867,0.846153846,0.846153846,0.888385024,6,0.461538462
1,18,7434,99.61111111,391.2631579,5.242690058,0.947368421,0.947368421,1.833955263,17,261338,1119.882353,13754.63158,58.94117647,0.894736842,0.894736842,1.311754359,6,0.315789474
1,4,3033,151.75,606.6,30.35,0.8,0.8,0.375421413,3,106261,2602,21252.2,520.4,0.6,0.6,0.446122087,0,0
1,8,3834,98.25,426,10.91666667,0.888888889,0.888888889,0.860042551,7,133396,1023.428571,14821.77778,113.7142857,0.777777778,0.777777778,0.612051568,4,0.444444444
1,10,5095,90.7,463.1818182,8.245454545,0.909090909,0.909090909,1.012293003,9,179800,946,16345.45455,86,0.818181818,0.818181818,0.549513809,4,0.363636364
1,11,5971,60.54545455,497.5833333,5.045454545,0.916666667,0.916666667,0.856552411,10,205947,848.2,17162.25,70.68333333,0.833333333,0.833333333,0.71137793,4,0.333333333
1,10,6449,280.4,586.2727273,25.49090909,0.909090909,0.909090909,0.419601589,7,179539,1519.428571,16321.72727,138.1298701,0.636363636,0.636363636,0.645443407,3,0.272727273
1,10,4702,82.1,427.4545455,7.463636364,0.909090909,0.909090909,0.885459517,9,157753,1436.777778,14341.18182,130.6161616,0.818181818,0.818181818,0.661613105,3,0.272727273
